Category,Product Name,Seller,Location,Price,Overall Rating,Number Sold,Total Reviews,Link,Customer Rating,Review,Emotion,Sentiment
Elektronik,BASEUS LAMPU DINDING SENSOR OTOMATIS / MALAM / TIDUR LED KAMAR RUMAH - Aisle Light,Baseus Official Store,Kota Tangerang,"Rp339,000",4.9,9739,4643,https://tokopedia.link/84SCwtxCoob,3,"bagian magnet perekat tidak melekat dengan sempurna, jadinya ketika ditempel dengan lampunya jatuh cukup kecewa karena bagian magnet dengan wadahnya ga melekat kuat jdnya buat rusak lampu kalau jatuh kelantai",Sad,Negative
Elektronik,Senter Swat Mini Zoom / Senter Police LED- U3 5.0,Smallsun,Jakarta Utara,"Rp18,370",4.8,33503,3666,https://tokopedia.link/aJdL5x7Coob,1,"tidak recommend banget pelayanan ngk bagus dan tidak sesuai di foto, Saya beli 2 tetapi lampu Mati satu dan tidak lengkap",Fear,Negative
Elektronik,Senter Swat Mini Zoom / Senter Police LED- U3 5.0,Smallsun,Jakarta Utara,"Rp18,370",4.8,33503,3666,https://tokopedia.link/aJdL5x7Coob,1,"Barang ada yg tidak dikirim, penjual janji akan dikirim pada saat sy order berikutnya. Tetapi sampai order ke2 dateng tidak disertakan juga kekurangan barangnya. Penipu sellernya.",Anger,Negative
Elektronik,Senter Swat Mini Zoom / Senter Police LED- U3 5.0,Smallsun,Jakarta Utara,"Rp18,370",4.8,33503,3666,https://tokopedia.link/aJdL5x7Coob,1,"Barang yg dikirim tidak dicoba terlebih dulu sehingga ada 1 pcs yg tidak berfungsi,mau diretur ongkir nya lebih mahal dr harga barang,jadi kecewa",Sad,Negative
Elektronik,Senter Swat Mini Zoom / Senter Police LED- U3 5.0,Smallsun,Jakarta Utara,"Rp18,370",4.8,33503,3666,https://tokopedia.link/aJdL5x7Coob,1,"Barang gak berfungsi, kalo mau dikirim cek dulu bos senter gak hidup udah di cas seharian, packing juga tidak bagus jadi bungkusnya ada yg pecah",Sad,Negative
Elektronik,Senter Swat Mini Zoom / Senter Police LED- U3 5.0,Smallsun,Jakarta Utara,"Rp18,370",4.8,33503,3666,https://tokopedia.link/aJdL5x7Coob,1,"Harga murah, tapi fisik yang di terima gaa sesuai harapan, lampu di gagang gaa berfungsi, zoom besar kecil gaa berfungsi, lebih parah lagi, saya udah kasih waktu 3 jam untuk jawab keluhan saya via chat, tapi seller slow-slow aja, padahal online.. Utamain kepuasan pelanggan, jangan hanya nyari keuntungan semata, gaa bakal berkah..",Sad,Negative
Elektronik,BARDI Bundling LED Strip RGBWW Wifi 2m & Adaptor 4m,Bardi Official Store,Jakarta Barat,"Rp605,000",4.9,5777,3016,https://tokopedia.link/93ikmtwDoob,1,Jelek! Silikon pelindungnya setelah ditekuk gampang pecah jadi sobek gitu. Kualitas lamounya juga tidak sebaik yg saya bayangkan. Jauh dibawah kualitasnya philips.,Anger,Negative
Elektronik,BARDI Bundling LED Strip RGBWW Wifi 2m & Adaptor 4m,Bardi Official Store,Jakarta Barat,"Rp605,000",4.9,5777,3016,https://tokopedia.link/93ikmtwDoob,1,"Barang sangat jelek, tidak fungsi, klaim” tetap rusak. Mendingan jangan beli.",Anger,Negative
Elektronik,BARDI Bundling LED Strip RGBWW Wifi 2m & Adaptor 4m,Bardi Official Store,Jakarta Barat,"Rp605,000",4.9,5777,3016,https://tokopedia.link/93ikmtwDoob,3,barangnya ada yg sobek diujung nya jadi macet² ketika dinyalakan,Sad,Negative
Elektronik,LAMPU EMERGENCY 26SMD 8JAM USB DARURAT AOKI AK 7820 - Random,Aoki Official Store,Jakarta Timur,"Rp42,500",4.9,7796,2781,https://tokopedia.link/a48E5KXDoob,1,"lampu sudah di charge ga bisa menyala sama sekali padahal baru beli,saya KECEWA SEKALI!!!PENJUAL NO RESPON!!!!",Anger,Negative
Elektronik,LAMPU EMERGENCY 26SMD 8JAM USB DARURAT AOKI AK 7820 - Random,Aoki Official Store,Jakarta Timur,"Rp42,500",4.9,7796,2781,https://tokopedia.link/a48E5KXDoob,1,di keterangannya kuat 8 jam....eh baru aja 1 jam juga belum udah redup para,Sad,Negative
Elektronik,LAMPU EMERGENCY 26SMD 8JAM USB DARURAT AOKI AK 7820 - Random,Aoki Official Store,Jakarta Timur,"Rp42,500",4.9,7796,2781,https://tokopedia.link/a48E5KXDoob,3,Untuk sekelas official store ini paling kacau sih packingnya. Bener2 cuma plastik item tipis kualitas trash bag dilakban asal-asalan. Mending kalau ada tambah opsi bubble wrap.,Sad,Negative
Elektronik,LAMPU EMERGENCY 26SMD 8JAM USB DARURAT AOKI AK 7820 - Random,Aoki Official Store,Jakarta Timur,"Rp42,500",4.9,7796,2781,https://tokopedia.link/a48E5KXDoob,2,gada 2 jam uda redup padahal cas nya seharian sebelum pemakaian pertama,Sad,Negative
Elektronik,Lampu led strip RGB warna warni ip44 3528 komplit set adaptor remote,starlight.electric,Jakarta Pusat,"Rp39,000",4.7,20610,5765,https://tokopedia.link/tBKXhRjEoob,1,"gak rekomendasi untuk beli disini, ada masalah tapi seller ga jawab pesan. tadinya ga mau pakai fitur komplain tokped karena gw kira seller bakal mau tanggung jawab, tapi sampai pesanan otomatis selesai belum juga ada balasan. buat pelajaran aja buat yang lain, beli barang kaya gacha, kalau lagi ga beruntung bisa dapat barang jelek dan ga bisa dituker",Fear,Negative
Elektronik,Lampu led strip RGB warna warni ip44 3528 komplit set adaptor remote,starlight.electric,Jakarta Pusat,"Rp39,000",4.7,20610,5765,https://tokopedia.link/tBKXhRjEoob,1,lampu nya nyala... tapi Bentar aja tahan nya... habis itu mati... terus di colon lagi hidup... Trus Bentar aja mati... ngak tau salahnya dimana...,Sad,Negative
Elektronik,Lampu led strip RGB warna warni ip44 3528 komplit set adaptor remote,starlight.electric,Jakarta Pusat,"Rp39,000",4.7,20610,5765,https://tokopedia.link/tBKXhRjEoob,1,"Barang rusak, ga bisa nyala sama sekali. sebaiknya di coba dulu sebelum dikirim.",Anger,Negative
Elektronik,Lampu led strip RGB warna warni ip44 3528 komplit set adaptor remote,starlight.electric,Jakarta Pusat,"Rp39,000",4.7,20610,5765,https://tokopedia.link/tBKXhRjEoob,1,"1 lampu rusak tidak bisa hidup dr awal, 1 lampu lg mati dan tdk bisa hidup setelah dipakai sehari.",Fear,Negative
Fashion Anak & Bayi,SK-C19 Ikat Rambut Karet Pita Anak 18 in 1 Jepit Rambut Anak Aksesoris - Pink Tua,Satukeluarga,Kab. Tangerang,"Rp21,499",4.9,1373,351,https://tokopedia.link/mOVJTYgevnb,3,Ada 2 aksesoris yang ga ada...sama 1 yang rusak...kan harus nya ada 18 pcs...in cuma 16 pcs...lain kali tolong d check dlu ya...,Fear,Negative
Fashion Anak & Bayi,Topi bayi rajut newborn / Kupluk bayi rajut / Topi kupluk bayi pom pom - Hitam,Toko-Yoyo,Jakarta Barat,"Rp27,500",4.9,1467,775,https://tokopedia.link/6B3Eewsevnb,3,di minta warna dusty sma abu abu di kirim abu abu ama pink,Sad,Negative
Fashion Anak & Bayi,Jam Tangan Anak Pilot Perempuan Atau Laki Laki Anti Air - Putih,tetoniswatchstore,Jakarta Pusat,"Rp29,000",4.8,610,259,https://tokopedia.link/gli7tUmPwnb,3,"pengiriman lama, jam ok semoga awet",Anger,Negative
Fashion Anak & Bayi,Jam Tangan Anak Imo Z6 Imoo Dua Kamera Smartwatch Anak Imo Imoo Kidz - Biru Muda,Giga Shop1,Jakarta Pusat,"Rp179,000",4.4,318,154,https://tokopedia.link/AqIMqGwQwnb,3,klo mau kirim barang sebaiknya di cek dulu gan saya beli 2 yg satu mati untuk saya harga segitu lumayan,Sad,Negative
Fashion Anak & Bayi,"Masker ANAK ANAK 3 ply isi 50pcs kids 3-14thn face mask earloop - Putih Polos, Chasa Kid",MentaiCare Jkt,Jakarta Utara,"Rp9,000",4.9,15200,1727,https://tokopedia.link/tfpNf3Tdvnb,2,box nya gak di rakit,Sad,Negative
Fashion Anak & Bayi,"Masker ANAK ANAK 3 ply isi 50pcs kids 3-14thn face mask earloop - Putih Polos, Chasa Kid",MentaiCare Jkt,Jakarta Utara,"Rp9,000",4.9,15200,1727,https://tokopedia.link/tfpNf3Tdvnb,1,tdk sesuai pesanan,Fear,Negative
Fashion Anak & Bayi,Topi bayi rajut newborn / Kupluk bayi rajut / Topi kupluk bayi pom pom - Hitam,Toko-Yoyo,Jakarta Barat,"Rp27,500",4.9,1467,775,https://tokopedia.link/6B3Eewsevnb,1,"Hati-hati kalo beli barang di toko ini, deskripsi penjual dan real barang datangnya harus jelas di lihat. Bacain aja tiap ada pembeli bintang 1 komentar di produknya, respon penjual gimana, chat penjual ga mencerminkan seseorang yang baik.",Fear,Negative
Fashion Anak & Bayi,"Jumper panjang bayi 0-2 tahun Baju bayi unisex import jumper lucu anak - MARUKO PINK, 60",Littlemomoko,Jakarta Barat,"Rp39,900",4.9,2007,801,https://tokopedia.link/29gxNpSevnb,2,barang yang dikirim tidak sesuai walaupun tidak ada seharusnya 2 warna jangan satu warna,Fear,Negative
Fashion Anak & Bayi,"Jumper panjang bayi 0-2 tahun Baju bayi unisex import jumper lucu anak - MARUKO PINK, 61",Littlemomoko,Jakarta Barat,"Rp39,900",4.9,2007,801,https://tokopedia.link/29gxNpSevnb,1,"beli 6 pieces dgn catatan 6 warna yg berbeda tapi datang dgn warna yg sama kesemuanya,",Sad,Negative
Fashion Anak & Bayi,Jam Tangan Anak Pilot Perempuan Atau Laki Laki Anti Air - Putih,tetoniswatchstore,Jakarta Pusat,"Rp29,000",4.8,610,259,https://tokopedia.link/gli7tUmPwnb,2,"tidak sesuai dengan yg dipesan, harusnya hitam 1, merah 1, pengiriman lama.",Fear,Negative
Fashion Anak & Bayi,Jam Tangan Anak Pilot Perempuan Atau Laki Laki Anti Air - Putih,tetoniswatchstore,Jakarta Pusat,"Rp29,000",4.8,610,259,https://tokopedia.link/gli7tUmPwnb,1,minta pink sama merah d kirim merah semua... untung anaknya mau...seller arogan.. jualnya memaksa... saya mau warna yg sesuai ... kapok deh gak lagi lagi,Sad,Negative
Fashion Anak & Bayi,Jam Tangan Anak Imo Z6 Imoo Dua Kamera Smartwatch Anak Imo Imoo Kidz - Biru Muda,Giga Shop1,Jakarta Pusat,"Rp179,000",4.4,318,154,https://tokopedia.link/AqIMqGwQwnb,2,"kameranya jelek banget, di deskripsi katanya bisa walkie talkie ternyata ga bs, response penjual sangat lambat, ga dapet sim card malah di ganti kaos kaki",Anger,Negative
Fashion Anak & Bayi,Jam Tangan Anak Imo Z6 Imoo Dua Kamera Smartwatch Anak Imo Imoo Kidz - Biru Muda,Giga Shop1,Jakarta Pusat,"Rp179,000",4.4,318,154,https://tokopedia.link/AqIMqGwQwnb,1,semua mengecewakan,Sad,Negative
Fashion Anak & Bayi,Jam Tangan Anak Imo Z6 Imoo Dua Kamera Smartwatch Anak Imo Imoo Kidz - Biru Muda,Giga Shop1,Jakarta Pusat,"Rp179,000",4.4,318,154,https://tokopedia.link/AqIMqGwQwnb,2,sudah 3 kali ganti kartu.. sinyalnya tidak ada terus.. sekali sinyal ada ngak bisa telp dan menerima telp.,Sad,Negative
Fashion Anak & Bayi,Jam Tangan Anak Imo Z6 Imoo Dua Kamera Smartwatch Anak Imo Imoo Kidz - Biru Muda,Giga Shop1,Jakarta Pusat,"Rp179,000",4.4,318,154,https://tokopedia.link/AqIMqGwQwnb,1,"jam tangan nya rusak, ga bisa dipakai sampai rumah. anak sy menangis dan kecewa",Sad,Negative
Fashion Anak & Bayi,"OVIKIDS - Jeans Anak Skinny 123/468/81012 Unisex (2-6/7Th) - Biru, 7",OVI Kids Official,Kab. Bandung,"Rp40,500",4.8,475,264,https://tokopedia.link/HlHjXBzxFnb,3,celananya kekecilan sayang amet,Sad,Negative
Fashion Anak & Bayi,"OVIKIDS - Jeans Anak Skinny 123/468/81012 Unisex (2-6/7Th) - Biru, 8",OVI Kids Official,Kab. Bandung,"Rp40,500",4.8,475,264,https://tokopedia.link/HlHjXBzxFnb,2,celanany ga masuk k kaki anak saya...padahal pesannya udh d naikan 1 ukuran....,Sad,Negative
Fashion Anak & Bayi,"OVIKIDS - Jeans Anak Skinny 123/468/81012 Unisex (2-6/7Th) - Biru, 9",OVI Kids Official,Kab. Bandung,"Rp40,500",4.8,475,264,https://tokopedia.link/HlHjXBzxFnb,2,barang tidak sesuai no ya besar tp nyatanya kecil,Fear,Negative
Fashion Anak & Bayi,"MINIBOUBOU Unisex Short Playset Safari - Elephant, M (1-2Y)",ARDENLEON,Jakarta Barat,"Rp76,000",4.9,584,174,https://tokopedia.link/lIrBWw2xFnb,3,Bahanny ga enak,Sad,Negative
Fashion Anak & Bayi,"MINIBOUBOU Unisex Short Playset Safari - Elephant, M (1-2Y)",ARDENLEON,Jakarta Barat,"Rp76,000",4.9,584,174,https://tokopedia.link/lIrBWw2xFnb,3,bahan panas ga menyerap keringat motif printan nya agak buram,Sad,Negative
Fashion Anak & Bayi,"MINIBOUBOU Unisex Short Playset Safari - Elephant, M (1-2Y)",ARDENLEON,Jakarta Barat,"Rp76,000",4.9,584,174,https://tokopedia.link/lIrBWw2xFnb,3,beli warna ungu kenapa warnanya jelek ya ungu pudar,Anger,Negative
Fashion Anak & Bayi,Kaos Kaki Sekolah SD / Kaos Kaki Anak anak - Hitam Polos,KaosKakiJuraganGrosir,Kab. Tangerang,"Rp2,699",4.8,5395,270,https://tokopedia.link/F5ff0LjyFnb,1,ini bukan kaos kaki.. tidak ada tumitnya.. sekali pakai langsung melar,Sad,Negative
Fashion Anak & Bayi,Kaos Kaki Sekolah SD / Kaos Kaki Anak anak - Hitam Polos,KaosKakiJuraganGrosir,Kab. Tangerang,"Rp2,699",4.8,5395,270,https://tokopedia.link/F5ff0LjyFnb,1,Tidak sesuai dengan apa yang dibayangkan,Fear,Negative
Fashion Anak & Bayi,"TweedyToys - Sandal Baby Shark / Sandal Anak Import Lucu - Biru Muda, 17cm",TweedyToys,Kota Bekasi,"Rp49,000",4.9,2126,1160,https://tokopedia.link/oyvzWPAyFnb,3,Sandalnya licin. Anak berkali-kali kepleset ketika jalan pakai sandal ini. Bawahnya licin sekali,Sad,Negative
Fashion Anak & Bayi,Tas Sekolah Anak SD Laki Laki - C. America Navy,Saung Serpong,Kota Tangerang Selatan,"Rp120,000",4.7,677,441,https://tokopedia.link/f5zdIQTyFnb,3,tidak sesuai ekspektasi saya......bahan tipis...cuma modelnya yg bagus,Fear,Negative
Fashion Anak & Bayi,Tas Sekolah Anak SD Laki Laki - C. America Navy,Saung Serpong,Kota Tangerang Selatan,"Rp120,000",4.7,677,441,https://tokopedia.link/f5zdIQTyFnb,1,"Bahan Tipis, Kualitas Buruk",Anger,Negative
Fashion Anak & Bayi,Tas Sekolah Anak SD Laki Laki - C. America Navy,Saung Serpong,Kota Tangerang Selatan,"Rp120,000",4.7,677,441,https://tokopedia.link/f5zdIQTyFnb,1,tak seindah yg dibayangkan,Sad,Negative
Fashion Anak & Bayi,Tas Sekolah Anak SD Laki Laki - C. America Navy,Saung Serpong,Kota Tangerang Selatan,"Rp120,000",4.7,677,441,https://tokopedia.link/f5zdIQTyFnb,1,"tipis, bagian dalam kurang rapi, untuk harga segitu jadi mahal krn ga awet",Sad,Negative
Fashion Anak & Bayi,Tas Sekolah Anak Laki Laki Sd Smp Gr RW402 Backpack Sekolah - Hijau,glo'sir indo,Kota Bandung,"Rp72,500",4.7,1275,671,https://tokopedia.link/SBJCwKfzFnb,3,Maaf ya kak kasih bintang 3 soalnya bagian dalam tas sobek terus reseletingnya dol susah dibuka tutup lain kali tolong cek dulu 🙏,Sad,Negative
Fashion Anak & Bayi,Tas Sekolah Anak Laki Laki Sd Smp Gr RW402 Backpack Sekolah - Hijau,glo'sir indo,Kota Bandung,"Rp72,500",4.7,1275,671,https://tokopedia.link/SBJCwKfzFnb,2,barangnya ga rapih..terutama jahitannya dan masih ada benang yg ga beraturan,Sad,Negative
Fashion Anak & Bayi,Tas Sekolah Anak Laki Laki Sd Smp Gr RW402 Backpack Sekolah - Hijau,glo'sir indo,Kota Bandung,"Rp72,500",4.7,1275,671,https://tokopedia.link/SBJCwKfzFnb,2,barang sudah sampai tapi tidak sesuai sample,Fear,Negative
Fashion Anak & Bayi,Tas Sekolah Anak Laki Laki Sd Smp Gr RW402 Backpack Sekolah - Hijau,glo'sir indo,Kota Bandung,"Rp72,500",4.7,1275,671,https://tokopedia.link/SBJCwKfzFnb,2,"Pake seminggu udh rusak, bahannya ada sambungan yang brudul ga bisa dijahit ulang . waktu dtg masih rapi .kecewa......",Sad,Negative
Fashion Anak & Bayi,Tas Sekolah Anak Laki Laki Sd Smp Gr RW402 Backpack Sekolah - Hijau,glo'sir indo,Kota Bandung,"Rp72,500",4.7,1275,671,https://tokopedia.link/SBJCwKfzFnb,2,tas nya kurang bagus .. how how,Sad,Negative
Fashion Anak & Bayi,Tas Sekolah Anak Laki Laki Sd Smp Gr RW402 Backpack Sekolah - Hijau,glo'sir indo,Kota Bandung,"Rp72,500",4.7,1275,671,https://tokopedia.link/SBJCwKfzFnb,2,Harga & kualitas terlalu jauh.. Harga tinggi vs kualitas rendah.,Sad,Negative
Fashion Anak & Bayi,Tas Sekolah Anak Laki Laki Sd Smp Gr RW402 Backpack Sekolah - Hijau,glo'sir indo,Kota Bandung,"Rp72,500",4.7,1275,671,https://tokopedia.link/SBJCwKfzFnb,1,psan warna pink yg di kirim warna biru .bikin ank sya nangis gk maw pakek,Sad,Negative
Fashion Anak & Bayi,Tas Sekolah Anak SD Cewek/Cewe/Perempuan 2 in 1 - Positive Friend - Biru,Raja Tas Grosir,Kab. Bandung,"Rp55,000",4.8,1713,818,https://tokopedia.link/Qm1k7uMzFnb,2,Kecewa jahitanya gak rapih trus itu peganganya amburadul...,Sad,Negative
Fashion Anak & Bayi,Tas Sekolah Anak SD Cewek/Cewe/Perempuan 2 in 1 - Positive Friend - Biru,Raja Tas Grosir,Kab. Bandung,"Rp55,000",4.8,1713,818,https://tokopedia.link/Qm1k7uMzFnb,1,Tas nya nggk bagus bahan & sablonan nya.maklum lah murahan.,Sad,Negative
Fashion Anak & Bayi,Tas Sekolah Anak SD Laki 3 in 1 Cowok - Fendi series - Hitam,Raja Tas Grosir,Kab. Bandung,"Rp50,000",4.8,2416,650,https://tokopedia.link/MbtWhKdAFnb,2,Yang di pesan merah yg datang biru parah,Sad,Negative
Fashion Anak & Bayi,Tas Sekolah Anak SD Laki 3 in 1 Cowok - Fendi series - Hitam,Raja Tas Grosir,Kab. Bandung,"Rp50,000",4.8,2416,650,https://tokopedia.link/MbtWhKdAFnb,3,"Produk sgt biasa..jauh bgt bedanya sm foto dgn realnya..pknya resleting biasa, bahan kasar.",Fear,Negative
Fashion Anak & Bayi,Tas Sekolah Anak SD Laki 3 in 1 Cowok - Fendi series - Hitam,Raja Tas Grosir,Kab. Bandung,"Rp50,000",4.8,2416,650,https://tokopedia.link/MbtWhKdAFnb,1,Barang tidak sesuai gambar,Fear,Negative
Fashion Anak & Bayi,Tas Sekolah Anak SD Laki 3 in 1 Cowok - Fendi series - Hitam,Raja Tas Grosir,Kab. Bandung,"Rp50,000",4.8,2416,650,https://tokopedia.link/MbtWhKdAFnb,1,"slow respon, kecewa berat, sampe 1jam batal otomatis karna ga diproses",Sad,Negative
Fashion Anak & Bayi,immo z7 jam tangan anak anti air,Market Plan,Jakarta Pusat,"Rp199,000",4.7,1285,433,https://tokopedia.link/inyQu4uAFnb,2,"kartu tidak terdeteksi jadi jam gk cocok, sudah coba2 cari di yutube tutorial tetap gk bisa.... akhirnya nyesel deh beli :(",Fear,Negative
Fashion Anak & Bayi,immo z7 jam tangan anak anti air,Market Plan,Jakarta Pusat,"Rp199,000",4.7,1285,433,https://tokopedia.link/inyQu4uAFnb,1,barang tidak sesuai dgn pesanan.. pesanan IMO z7 yg di kirim merk Huangmi... 😡,Sad,Negative
Fashion Anak & Bayi,immo z7 jam tangan anak anti air,Market Plan,Jakarta Pusat,"Rp199,000",4.7,1285,433,https://tokopedia.link/inyQu4uAFnb,1,"Jam nya mati tidak bisa di hidup kan(sudah di tekan tombol on/off), komplain tidak ada respon,tolong jgn jual jam mati/rusak atau di cek dahulu sebelum di kirim",Sad,Negative
Fashion Anak & Bayi,immo z7 jam tangan anak anti air,Market Plan,Jakarta Pusat,"Rp199,000",4.7,1285,433,https://tokopedia.link/inyQu4uAFnb,3,Ternyata tidak sesuai. Tidak dpat dipakai,Fear,Negative
Fashion Anak & Bayi,Kids Watch Z6 imoo Z6 Jam Tangan Pintar Anak - Merah,Sharkwatch,Kota Tangerang,"Rp150,000",4.6,939,456,https://tokopedia.link/9dkTOhMAFnb,2,ga tahan lama...1/2 mgg setelah beli sudah rusak,Sad,Negative
Fashion Anak & Bayi,Kids Watch Z6 imoo Z6 Jam Tangan Pintar Anak - Merah,Sharkwatch,Kota Tangerang,"Rp150,000",4.6,939,456,https://tokopedia.link/9dkTOhMAFnb,1,"barang lama dkirimnya,beli 2 tp 1nya rusak",Anger,Negative
Fashion Anak & Bayi,Kids Watch Z6 imoo Z6 Jam Tangan Pintar Anak - Merah,Sharkwatch,Kota Tangerang,"Rp150,000",4.6,939,456,https://tokopedia.link/9dkTOhMAFnb,1,jamnya susah sinyal mau pake kartu apapun tetap lemah sinyal.. jelek bgttt udh d komplain gada penyelesaian yg memuaskan,Anger,Negative
Fashion Anak & Bayi,Kids Watch Z6 imoo Z6 Jam Tangan Pintar Anak - Merah,Sharkwatch,Kota Tangerang,"Rp150,000",4.6,939,456,https://tokopedia.link/9dkTOhMAFnb,1,mengecewakan sama sekali tidak bisa digunaka,Sad,Negative
Fashion Anak & Bayi,Kids Watch Z6 imoo Z6 Jam Tangan Pintar Anak - Merah,Sharkwatch,Kota Tangerang,"Rp150,000",4.6,939,456,https://tokopedia.link/9dkTOhMAFnb,3,"Yg dipesan & yg dtg barangnya beda, ga ada konfirmasi, mau retur juga mahal di ongkos, Sudah lah",Fear,Negative
Fashion Anak & Bayi,BAJU SETELAN ANAK LAKI-LAKI ASTRONOT UK 1-10 TAHUN - 3 TAHUN,cellinee,Jakarta Utara,"Rp29,900",4.7,2095,1097,https://tokopedia.link/7E3RCKla7nb,4,Sayang banget dicuci pake mesin cuci langsung hancur😢,Sad,Negative
Fashion Anak & Bayi,BAJU SETELAN ANAK LAKI-LAKI ASTRONOT UK 1-10 TAHUN - 3 TAHUN,cellinee,Jakarta Utara,"Rp29,900",4.7,2095,1097,https://tokopedia.link/7E3RCKla7nb,3,ternyata sablonnya tidak sesuai dengan gambar huhu,Sad,Negative
Fashion Anak & Bayi,BAJU SETELAN ANAK LAKI-LAKI ASTRONOT UK 1-10 TAHUN - 3 TAHUN,cellinee,Jakarta Utara,"Rp29,900",4.7,2095,1097,https://tokopedia.link/7E3RCKla7nb,3,Sablonan kurang bagus. Pas di cuci ancur sablonannya,Sad,Negative
Fashion Anak & Bayi,BAJU SETELAN ANAK LAKI-LAKI ASTRONOT UK 1-10 TAHUN - 3 TAHUN,cellinee,Jakarta Utara,"Rp29,900",4.7,2095,1097,https://tokopedia.link/7E3RCKla7nb,2,begitu di cuci sablonan lepas,Sad,Negative
Fashion Anak & Bayi,BAJU SETELAN ANAK LAKI-LAKI ASTRONOT UK 1-10 TAHUN - 3 TAHUN,cellinee,Jakarta Utara,"Rp29,900",4.7,2095,1097,https://tokopedia.link/7E3RCKla7nb,2,sablonan tidak bagus..klo dicuci nempel,Sad,Negative
Fashion Anak & Bayi,BAJU SETELAN ANAK LAKI-LAKI ASTRONOT UK 1-10 TAHUN - 3 TAHUN,cellinee,Jakarta Utara,"Rp29,900",4.7,2095,1097,https://tokopedia.link/7E3RCKla7nb,2,bahannya tipis bgt. dipake panas sablonan juga jelek.,Anger,Negative
Fashion Anak & Bayi,BAJU SETELAN ANAK LAKI-LAKI ASTRONOT UK 1-10 TAHUN - 3 TAHUN,cellinee,Jakarta Utara,"Rp29,900",4.7,2095,1097,https://tokopedia.link/7E3RCKla7nb,2,Maaf tp sablonnya bener2 ga layak👎👎👎,Anger,Negative
Fashion Anak & Bayi,BAJU SETELAN ANAK LAKI-LAKI ASTRONOT UK 1-10 TAHUN - 3 TAHUN,cellinee,Jakarta Utara,"Rp29,900",4.7,2095,1097,https://tokopedia.link/7E3RCKla7nb,1,baju nya tipis.. model celana nya juga gak sama dengan di foto..gak real fict mnurut saya..sablon nya licin sekali cuci dijemur lengket dan lepas.. nyesel belanja di sini gak sesuai dgn expektasi saya,Fear,Negative
Fashion Anak & Bayi,BAJU SETELAN ANAK LAKI-LAKI ASTRONOT UK 1-10 TAHUN - 3 TAHUN,cellinee,Jakarta Utara,"Rp29,900",4.7,2095,1097,https://tokopedia.link/7E3RCKla7nb,1,sablonnya jelek bgttttt,Anger,Negative
Fashion Anak & Bayi,BAJU SETELAN ANAK LAKI-LAKI ASTRONOT UK 1-10 TAHUN - 3 TAHUN,cellinee,Jakarta Utara,"Rp29,900",4.7,2095,1097,https://tokopedia.link/7E3RCKla7nb,1,parah banget nih baju di cuci sekali langsung sablon nya ilangg rontok semua. . pArah jelek kualitas nya,Anger,Negative
Fashion Anak & Bayi,Celana Pendek Anak Laki Harian hawai 7-10 tahun Murah - RANDOM,FashionStoreMurah,Kota Bekasi,"Rp9,250",4.7,9873,1345,https://tokopedia.link/fZy4aLye7nb,3,"bahan nya tipis,jahitan kurang rapi",Sad,Negative
Fashion Anak & Bayi,Celana Pendek Anak Laki Harian hawai 7-10 tahun Murah - RANDOM,FashionStoreMurah,Kota Bekasi,"Rp9,250",4.7,9873,1345,https://tokopedia.link/fZy4aLye7nb,3,Bahannya ternyata panas dan ga nyerap keringat. Yah namanya ada rupa ada harga 😁,Sad,Negative
Fashion Anak & Bayi,Celana Pendek Anak Laki Harian hawai 7-10 tahun Murah - RANDOM,FashionStoreMurah,Kota Bekasi,"Rp9,250",4.7,9873,1345,https://tokopedia.link/fZy4aLye7nb,2,"saya kecewa, bahan nya panas. warna yg di kirim juga kurang menarik",Sad,Negative
Fashion Anak & Bayi,Celana Pendek Anak Laki Harian hawai 7-10 tahun Murah - RANDOM,FashionStoreMurah,Kota Bekasi,"Rp9,250",4.7,9873,1345,https://tokopedia.link/fZy4aLye7nb,2,bahan agak panas dn warnanya ga cocok,Sad,Negative
Fashion Anak & Bayi,Celana Pendek Anak Laki Harian hawai 7-10 tahun Murah - RANDOM,FashionStoreMurah,Kota Bekasi,"Rp9,250",4.7,9873,1345,https://tokopedia.link/fZy4aLye7nb,1,"celana yang datang tidak sesuai dengan gambar, di gambar motif kotak-kotak, yang datang polosan semua,",Fear,Negative
Fashion Anak & Bayi,Celana Pendek Anak Laki Harian hawai 7-10 tahun Murah - RANDOM,FashionStoreMurah,Kota Bekasi,"Rp9,250",4.7,9873,1345,https://tokopedia.link/fZy4aLye7nb,1,sangat mengecewakan pesen kotak2 yg dateng celana stret buat renang engga bisa di pakai engga lgi bli di toko ini,Sad,Negative
Fashion Anak & Bayi,Celana Pendek Anak Laki Harian hawai 7-10 tahun Murah - RANDOM,FashionStoreMurah,Kota Bekasi,"Rp9,250",4.7,9873,1345,https://tokopedia.link/fZy4aLye7nb,1,pesan 5 celana tidak sesuai dng yg dipesan..KECEWA.,Sad,Negative
Fashion Anak & Bayi,Celana Pendek Anak Laki Harian hawai 7-10 tahun Murah - RANDOM,FashionStoreMurah,Kota Bekasi,"Rp9,250",4.7,9873,1345,https://tokopedia.link/fZy4aLye7nb,1,barang ga sesuai sama permintaan. pdhl udh chat dl an untuk memastikan pesenan motif dan adh di ok in. tp .alah yg dtg tdk sesuain.,Fear,Negative
